lemma,frame_id,count
dijeron,learned_verb_ellos_target_que_se_verb,1
dijeron,learned_verb_ellos_target_que_te_noun,1
dijeron,learned_verb_ellos_target_que_verb_adj,1
dijeron,learned_verb_ellos_target_que_verb_noun,1
dijeron,learned_verb_l_target_que_lo_verb,1
dijeron,learned_verb_l_target_que_s,1
dijeron,learned_verb_nosotros_target_que_ir_amos,1
dijeron,learned_verb_nosotros_target_que_nos_ver_amos,1
dijeron,learned_verb_nosotros_target_que_nos_verb,1
dijeron,learned_verb_nosotros_target_que_verb_adv,1
dijeron,learned_verb_t_target_que_me_verb,1
dijeron,learned_verb_t_target_que_te_verb,1
dijeron,learned_verb_ustedes_target_que_verb_noun,1
durante,learned_function_adj_target_la_noun,1
durante,learned_function_adj_target_noun,1
durante,learned_function_adj_target_todo_el_noun,1
durante,learned_function_descans_target_la_noun,1
durante,learned_function_jugu_target_el_noun,1
durante,learned_function_target_la_adv_verb,1
durante,learned_function_target_la_noun_verb,1
durante,learned_function_verb_target_adj,1
durante,learned_function_verb_target_cinco_noun,1
durante,learned_function_verb_target_la_noun,1
durante,learned_function_verb_target_toda_la_noun,1
durante,learned_function_verb_target_una_noun,1
dólares,learned_noun_el_noun_es_de_doscientos_target,1
dólares,learned_noun_el_noun_verb_cuatrocientos_target,1
dólares,learned_noun_ella_tiene_ochenta_target_en_la_noun,1
dólares,learned_noun_l_verb_quinientos_target,1
dólares,learned_noun_no_puedo_inf_con_target_aqu,1
dólares,learned_noun_no_tengo_adj_target,1
dólares,learned_noun_noun_me_verb_cien_target,1
dólares,learned_noun_noun_me_verb_target,1
dólares,learned_noun_quiero_inf_adv_target,1
dólares,learned_noun_quiero_inf_una_noun_con_target,1
dólares,learned_noun_tengo_cincuenta_target,1
dólares,learned_noun_tengo_que_inf_tres_target,1
dólares,learned_noun_tengo_que_verb_ciento_veinte_target,1
dólares,learned_noun_verb_inf_target_prep_phrase,1
dólares,learned_noun_verb_mi_noun_por_mil_target,1
dólares,learned_noun_verb_noun_con_cinco_target,1
dólares,learned_noun_verb_noun_prep_phrase_target,1
dólares,learned_noun_verb_que_inf_todos_los_target,1
dólares,learned_noun_verb_un_noun_con_diez_target,1
dónde,learned_adverb_target_est_la_noun,1
dónde,learned_adverb_target_est_n_noun,1
dónde,learned_adverb_target_est_s,1
dónde,learned_adverb_target_hay_un_noun,1
dónde,learned_adverb_target_naces,1
dónde,learned_adverb_target_noun_las_noun,1
dónde,learned_adverb_target_te_verb_inf,1
dónde,learned_adverb_target_va_el_noun,1
dónde,learned_adverb_target_verb_el_noun,1
dónde,learned_adverb_target_verb_noun,1
dónde,learned_adverb_target_verb_tus_noun,1
encanta,learned_verb_a_ellos_les_target_inf,1
encanta,learned_verb_a_ellos_les_target_inf_prep_phrase,1
encanta,learned_verb_a_m_me_target_inf,1
encanta,learned_verb_les_target_inf,1
encanta,learned_verb_les_target_inf_noun,1
encanta,learned_verb_les_target_inf_prep_phrase,1
encanta,learned_verb_nos_target_inf_pizza,1
encanta,learned_verb_te_target_inf_la_noun,1
encanta,learned_verb_te_target_inf_noun,1
esposa,learned_noun_ella_tiene_una_target_adj,1
esposa,learned_noun_ella_verb_a_su_target,1
esposa,learned_noun_ella_y_su_target_van_a_inf,1
esposa,learned_noun_ella_y_su_target_van_prep_phrase,1
esposa,learned_noun_ella_y_su_target_verb_mucho,1
esposa,learned_noun_ella_y_su_target_verb_noun,1
esposa,learned_noun_la_target_de_carlos_es_adj,1
esposa,learned_noun_la_target_de_juan_es_adj,1
esposa,learned_noun_la_target_de_luis_es_noun,1
esposa,learned_noun_la_target_de_mario_es_noun,1
esposa,learned_noun_la_target_de_pedro_es_noun,1
esposa,learned_noun_la_target_verb_en_la_noun,1
esposa,learned_noun_mi_target_es_adv_adj,1
esposa,learned_noun_mi_target_es_noun,1
esposa,learned_noun_mi_target_me_verb_mucho,1
esposa,learned_noun_mi_target_verb_adj,1
esposa,learned_noun_mi_target_verb_adv,1
esposa,learned_noun_mi_target_verb_la_noun,1
esposa,learned_noun_su_target_noun_adv,1
esposa,learned_noun_tengo_una_target_adv_adj,1
estados,learned_noun_los_target_tienen_adj_noun,1
estados,learned_noun_los_target_verb_adv_adj,1
estados,learned_noun_target_adj_es_adj,1
estados,learned_noun_verb_a_varios_target,1
estados,learned_noun_verb_cinco_target,1
estados,learned_noun_verb_entre_target,1
estados,learned_noun_verb_los_target_en_el_noun,1
estados,learned_noun_verb_por_target_noun,1
existe,learned_verb_no_target_aqu,1
existe,learned_verb_no_target_el_noun_adj,1
existe,learned_verb_no_target_tal_noun,1
existe,learned_verb_s_target,1
existe,learned_verb_target_alguna_noun,1
existe,learned_verb_target_en_el_noun,1
existe,learned_verb_target_la_noun,1
existe,learned_verb_target_una_noun_adj,1
fuera,learned_adverb_el_noun_est_verb_target,1
fuera,learned_adverb_el_noun_se_verb_en_el_noun_target,1
fuera,learned_adverb_est_verb_target,1
fuera,learned_adverb_hay_mucho_noun_target,1
fuera,learned_adverb_no_fumes_aqu_verb_target,1
fuera,learned_adverb_no_tires_la_noun_aqu_verb_target,1
fuera,learned_adverb_no_verb_la_noun_adj_target,1
fuera,learned_adverb_no_verb_target,1
fuera,learned_adverb_target_verb_noun,1
fuera,learned_adverb_verb_el_noun_adj_target,1
fuera,learned_adverb_verb_la_noun_adv_no_la_verb_target,1
fuera,learned_adverb_verb_las_noun_desde_target,1
fuera,learned_adverb_verb_los_noun_y_verb_noun_adj_target,1
fuera,learned_adverb_verb_noun_adv_no_target,1
fuera,learned_adverb_verb_noun_bajo_el_noun_target,1
fuera,learned_adverb_verb_noun_verb_target,1
fuera,learned_adverb_verb_prep_phrase_con_tus_noun_target,1
fuera,learned_adverb_verb_target_prep_phrase,1
fuera,learned_adverb_verb_un_noun_si_vas_target,1
fuera,learned_adverb_verb_una_noun_mientras_est_s_target,1
grandes,learned_adjective_esas_noun_verb_target,1
grandes,learned_adjective_hay_noun_target_en_el_noun,1
grandes,learned_adjective_las_noun_est_n_target_hoy,1
grandes,learned_adjective_las_noun_prep_phrase_verb_target,1
grandes,learned_adjective_las_noun_target_verb_adj,1
grandes,learned_adjective_las_noun_verb_target,1
grandes,learned_adjective_los_noun_target_verb_adj,1
grandes,learned_adjective_los_noun_target_verb_noun,1
grandes,learned_adjective_los_noun_verb_target,1
grandes,learned_adjective_los_noun_verb_unos_noun_target,1
habría,learned_verb_target_que_inf_adv,1
hacen,learned_verb_ellas_target_la_noun,1
hacen,learned_verb_ellos_target_los_noun,1
hacen,learned_verb_noun_target_noun,1
hacen,learned_verb_target_el_noun_prep_phrase,1
hacen,learned_verb_target_la_adj_prep_phrase,1
hacen,learned_verb_target_la_noun,1
hacen,learned_verb_target_la_noun_en_la_noun,1
hacen,learned_verb_target_las_noun_para_inf,1
hacen,learned_verb_target_mucho_noun,1
hacía,learned_verb_target_la_noun,1
hacía,learned_verb_target_la_noun_adv_de_inf,1
hacía,learned_verb_target_la_noun_para_inf,1
hacía,learned_verb_target_noun_para_verb,1
hacía,learned_verb_target_un_noun_con_la_noun,1
hacía,learned_verb_target_un_noun_en_la_noun,1
hacía,learned_verb_target_una_noun_con_la_noun,1
hago,learned_verb_target_el_noun,1
hago,learned_verb_target_la_adj,1
hago,learned_verb_target_noun,1
hará,learned_verb_hoy_target_noun,1
hará,learned_verb_noun_target_mucho_noun,1
hará,learned_verb_target_el_noun,1
hará,learned_verb_target_la_noun_esta_adv,1
hará,learned_verb_target_noun,1
haría,learned_verb_target_el_noun,1
haría,learned_verb_target_la_adj,1
haría,learned_verb_target_las_noun,1
haría,learned_verb_target_noun,1
haz,learned_noun_target_el_noun,1
haz,learned_noun_target_la_adj,1
haz,learned_noun_target_la_noun_prep_phrase,1
hicieron,learned_verb_ellas_target_la_noun,1
hicieron,learned_verb_los_noun_target_los_noun,1
hicieron,learned_verb_target_las_noun,1
hombres,learned_noun_hay_muchos_target_aqu,1
hombres,learned_noun_los_target_sonr_en,1
hombres,learned_noun_los_target_verb_pizza,1
hombres,learned_noun_target_verb_el_noun,1
hombres,learned_noun_target_verb_en_el_noun,1
hombres,learned_noun_target_verb_en_la_noun,1
hombres,learned_noun_target_verb_entre_s,1
hombres,learned_noun_target_verb_por_la_noun,1
hombres,learned_noun_verb_a_los_target,1
horas,learned_noun_adj_verb_unas_pocas_target,1
horas,learned_noun_el_noun_verb_cuatro_target,1
horas,learned_noun_es_adv_verb_las_diez_target,1
horas,learned_noun_estoy_adj_verb_estado_aqu_muchas_target,1
horas,learned_noun_las_target_verb_adj_cuando_verb,1
horas,learned_noun_noun_ocho_target_prep_phrase,1
horas,learned_noun_target_adj_no_verb_adj_hoy,1
horas,learned_noun_tengo_cinco_target_prep_phrase_hoy,1
horas,learned_noun_tengo_que_inf_dos_target_adv,1
horas,learned_noun_tengo_que_inf_durante_varias_target,1
horas,learned_noun_verb_adj_tres_target_adv_de_la_noun,1
horas,learned_noun_verb_durante_doce_target,1
horas,learned_noun_verb_en_la_noun_siete_target,1
horas,learned_noun_verb_inf_adv_de_tantas_target,1
horas,learned_noun_verb_las_seis_target_de_la_adv,1
horas,learned_noun_voy_prep_phrase_adv_de_estas_target,1
hubo,learned_verb_target_mucha_noun,1
incluso,learned_adverb_target_a_ella_le_verb,1
incluso,learned_adverb_target_a_ellos_les_verb,1
incluso,learned_adverb_target_a_l_le_verb,1
incluso,learned_adverb_target_a_m_me_verb,1
incluso,learned_adverb_target_a_nosotros_nos_verb,1
incluso,learned_adverb_target_a_ti_te_verb,1
incluso,learned_adverb_target_a_vosotros_os_verb,1
incluso,learned_adverb_target_ella_verb_adv,1
incluso,learned_adverb_target_ellos_no_est_n_aqu,1
incluso,learned_adverb_target_hoy_verb_noun,1
incluso,learned_adverb_target_l_no_verb,1
incluso,learned_adverb_target_nos_verb_mucho,1
incluso,learned_adverb_target_nosotros_verb_inf,1
incluso,learned_adverb_target_noun_verb_inf,1
incluso,learned_adverb_target_prep_phrase_est_adj,1
incluso,learned_adverb_target_t_verb_inf,1
incluso,learned_adverb_target_vosotros_verb_inf,1
incluso,learned_adverb_target_yo_puedo_inf,1
jugar,learned_verb_me_verb_target,1
jugar,learned_verb_no_puedo_target,1
jugar,learned_verb_quiero_target_adv,1
jugar,learned_verb_t_verb_target,1
jugar,learned_verb_vamos_a_target,1
jugar,learned_verb_verb_target,1
jugar,learned_verb_verb_target_adv,1
jugar,learned_verb_verb_target_noun,1
jugar,learned_verb_voy_a_target_prep_phrase,1
junto,learned_adjective_el_noun_est_target_a_la_noun,1
junto,learned_adjective_ella_verb_target_a_su_noun,1
junto,learned_adjective_ellos_verb_target_a_la_noun,1
junto,learned_adjective_estoy_target_a_mi_noun,1
junto,learned_adjective_la_noun_est_target_a_la_noun,1
junto,learned_adjective_las_noun_verb_target_prep_phrase,1
junto,learned_adjective_los_noun_verb_target_a_la_noun,1
junto,learned_adjective_los_noun_verb_target_a_los_noun,1
junto,learned_adjective_los_noun_verb_target_prep_phrase,1
junto,learned_adjective_nosotros_verb_target_a_la_noun,1
junto,learned_adjective_target_a_l_hay_un_noun,1
junto,learned_adjective_target_a_la_noun_hay_un_noun,1
junto,learned_adjective_target_a_m_hay_una_noun,1
junto,learned_adjective_verb_target_a_la_noun,1
junto,learned_adjective_verb_target_a_nosotros,1
jóvenes,learned_adjective_est_n_adv_target_para_inf,1
jóvenes,learned_adjective_las_target_van_a_la_noun,1
jóvenes,learned_adjective_las_target_van_prep_phrase,1
jóvenes,learned_adjective_las_target_verb_adj,1
jóvenes,learned_adjective_las_target_verb_en_el_noun,1
jóvenes,learned_adjective_los_target_verb_de_la_noun,1
jóvenes,learned_adjective_los_target_verb_maratones,1
jóvenes,learned_adjective_verb_target_y_adj,1
llamada,learned_adjective_ella_es_la_noun_target_carmen,1
llamada,learned_adjective_ella_es_la_noun_target_elena,1
llamada,learned_adjective_ella_es_una_noun_target_mar_a,1
llamada,learned_adjective_hay_una_noun_target_mallorca,1
llamada,learned_adjective_hay_una_noun_target_noun_adj,1
llamada,learned_adjective_l_verb_una_noun_target_ana,1
llamada,learned_adjective_la_noun_target_adj_est_prep_phrase,1
llamada,learned_adjective_target_por_el_noun_verb_adv,1
llamada,learned_adjective_target_por_la_noun_verb,1
llamada,learned_adjective_target_por_su_noun_ella_verb,1
llamada,learned_adjective_target_prep_phrase_no_verb,1
llamada,learned_adjective_tengo_una_noun_target_luc_a,1
llamo,learned_verb_target_a_juan,1
llamo,learned_verb_target_a_un_noun,1
llegado,learned_verb_el_noun_verb_target_a_madrid,1
llegado,learned_verb_el_noun_verb_target_hoy,1
llegado,learned_verb_el_noun_verb_target_prep_phrase,1
llegado,learned_verb_juan_verb_target_prep_phrase,1
llegado,learned_verb_los_verb_target_ya,1
lleva,learned_verb_target_el_noun_prep_phrase,1
lleva,learned_verb_target_la_noun_adj_a_la_noun,1
lleva,learned_verb_target_las_noun_prep_phrase,1
lleva,learned_verb_target_noun_a_su_noun,1
lleva,learned_verb_target_noun_para_inf,1
lleva,learned_verb_target_noun_prep_phrase_prep_phrase,1
lleva,learned_verb_target_un_noun_a_la_noun,1
lleva,learned_verb_target_una_noun_prep_phrase,1
maldito,learned_noun_es_un_target_noun,1
maldito,learned_noun_ese_es_un_target_noun,1
maldito,learned_noun_ese_target_noun_es_adv_adj,1
maldito,learned_noun_ese_target_noun_est_adj,1
maldito,learned_noun_ese_target_noun_me_estresa,1
maldito,learned_noun_ese_target_noun_no_verb,1
maldito,learned_noun_este_target_noun_es_adj,1
maldito,learned_noun_este_target_noun_prep_phrase,1
maldito,learned_noun_estoy_adj_de_este_target_noun,1
maldito,learned_noun_no_puedo_con_este_target_noun,1
maldito,learned_noun_no_quiero_inf_a_ese_target,1
menos,learned_adverb_ella_verb_target_noun,1
menos,learned_adverb_ella_verb_target_noun_adv,1
menos,learned_adverb_ella_verb_target_noun_este_noun,1
menos,learned_adverb_ellos_van_target_noun_prep_phrase,1
menos,learned_adverb_ellos_verb_target_noun,1
menos,learned_adverb_ellos_verb_target_noun_a_la_noun,1
menos,learned_adverb_ellos_verb_target_noun_hoy,1
menos,learned_adverb_ellos_verb_target_noun_prep_phrase,1
menos,learned_adverb_hay_target_noun_en_la_noun,1
menos,learned_adverb_l_verb_target_noun_de_lo_adj,1
menos,learned_adverb_nosotros_verb_target_noun,1
menos,learned_adverb_t_verb_target_noun,1
menos,learned_adverb_t_verb_target_noun_prep_phrase_adj,1
menos,learned_adverb_tengo_target_noun_que_t,1
menos,learned_adverb_verb_target_noun_en_el_noun,1
menos,learned_adverb_verb_target_noun_esta_noun,1
menos,learned_adverb_verb_target_noun_por_la_noun,1
menos,learned_adverb_yo_como_target_pizza_que_adv,1
menos,learned_adverb_yo_verb_target_en_los_noun_prep_phrase,1
menos,learned_adverb_yo_verb_target_noun,1
meses,learned_noun_dos_target_es_mucho_noun,1
meses,learned_noun_el_noun_verb_diez_target,1
meses,learned_noun_nos_verb_por_ocho_target,1
meses,learned_noun_tengo_tres_target_prep_phrase,1
meses,learned_noun_verb_adj_durante_siete_target,1
meses,learned_noun_verb_adj_nueve_target,1
meses,learned_noun_verb_adv_cinco_target,1
meses,learned_noun_verb_aqu_dos_target,1
meses,learned_noun_verb_cuatro_target_de_verb,1
meses,learned_noun_verb_dos_target_prep_phrase,1
meses,learned_noun_verb_durante_seis_target,1
meses,learned_noun_verb_en_dos_target,1
meses,learned_noun_verb_noun_cinco_target,1
meses,learned_noun_verb_noun_durante_cuatro_target,1
meses,learned_noun_verb_por_tres_target,1
meses,learned_noun_verb_tres_target_prep_phrase,1
millones,learned_noun_el_noun_verb_target_prep_phrase,1
millones,learned_noun_hay_target_prep_phrase_en_el_noun,1
millones,learned_noun_hay_target_prep_phrase_en_la_noun,1
millones,learned_noun_target_prep_phrase_en_la_noun,1
millones,learned_noun_target_prep_phrase_en_mi_noun,1
millones,learned_noun_target_prep_phrase_en_spotify,1
millones,learned_noun_target_prep_phrase_en_wikipedia,1
millones,learned_noun_target_prep_phrase_migran_prep_phrase,1
millones,learned_noun_target_prep_phrase_prep_phrase,1
millones,learned_noun_target_prep_phrase_tienen_noun,1
millones,learned_noun_target_prep_phrase_verb_adj,1
millones,learned_noun_target_prep_phrase_verb_en_el_noun,1
millones,learned_noun_target_prep_phrase_verb_internet,1
millones,learned_noun_target_prep_phrase_verb_madrid_cada_noun,1
millones,learned_noun_target_prep_phrase_verb_noun,1
millones,learned_noun_target_prep_phrase_verb_pizza,1
millones,learned_noun_target_prep_phrase_verb_por_las_noun,1
millones,learned_noun_verb_target_prep_phrase_en_un_noun,1
minutos,learned_noun_verb_adj_noun_adv_diez_target,1
minutos,learned_noun_verb_cinco_target,1
minutos,learned_noun_verb_cuarenta_target,1
minutos,learned_noun_verb_cuatro_target,1
minutos,learned_noun_verb_diez_target,1
minutos,learned_noun_verb_durante_dos_target,1
minutos,learned_noun_verb_en_cinco_target,1
minutos,learned_noun_verb_inf_diez_target,1
minutos,learned_noun_verb_ochenta_target,1
minutos,learned_noun_verb_ocho_noun_adv_seis_target,1
minutos,learned_noun_verb_quince_target,1
minutos,learned_noun_verb_setenta_target,1
minutos,learned_noun_verb_treinta_target,1
minutos,learned_noun_verb_tres_target,1
minutos,learned_noun_verb_una_noun_adv_cinco_target,1
minutos,learned_noun_verb_veinte_target,1
minutos,learned_noun_voy_a_inf_cien_target,1
mujeres,learned_noun_esas_target_verb_noun,1
mujeres,learned_noun_ese_noun_de_target,1
mujeres,learned_noun_estas_target_verb_noun,1
mujeres,learned_noun_las_target_verb,1
mujeres,learned_noun_las_target_verb_mucho,1
mujeres,learned_noun_target_van_a_la_noun,1
mujeres,learned_noun_target_verb_adj,1
mujeres,learned_noun_target_verb_en_el_noun,1
nacional,learned_adjective_es_una_noun_target,1
nacional,learned_adjective_la_noun_target_verb_hoy,1
nacional,learned_adjective_nuestro_noun_es_adj_target_de_espa_a,1
necesitas,learned_verb_no_target_inf,1
necesitas,learned_verb_s_target_noun,1
necesitas,learned_verb_target_inf_adj,1
necesitas,learned_verb_target_inf_adv,1
necesitas,learned_verb_target_inf_adv_noun,1
necesitas,learned_verb_target_inf_algo,1
necesitas,learned_verb_target_inf_con_l,1
necesitas,learned_verb_target_inf_tu_noun,1
necesitas,learned_verb_target_inf_tus_noun,1
necesitas,learned_verb_target_inf_un_adv,1
necesitas,learned_verb_target_noun_con_eso,1
necesitas,learned_verb_verb_que_inf_adv_target_inf,1
negro,learned_adjective_el_noun_adj_es_target,1
negro,learned_adjective_el_noun_es_prep_phrase_target,1
negro,learned_adjective_el_noun_est_target,1
negro,learned_adjective_la_noun_est_noun_de_target,1
negro,learned_adjective_las_noun_est_n_noun_de_target,1
negro,learned_adjective_tiene_noun_target,1
niña,learned_noun_la_target_noun_en_la_noun,1
niña,learned_noun_la_target_salta_en_la_noun,1
niña,learned_noun_la_target_se_cepilla_los_noun,1
niña,learned_noun_la_target_sonr_e_adj,1
niña,learned_noun_la_target_verb_a_inf,1
niña,learned_noun_la_target_verb_a_su_noun,1
niña,learned_noun_la_target_verb_con_sus_noun,1
niña,learned_noun_la_target_verb_en_el_noun,1
niña,learned_noun_la_target_verb_en_su_noun,1
niña,learned_noun_la_target_verb_la_noun,1
niña,learned_noun_la_target_verb_por_la_noun,1
niña,learned_noun_la_target_verb_prep_phrase,1
niña,learned_noun_la_target_verb_prep_phrase_de_la_noun,1
niña,learned_noun_la_target_verb_una_noun,1
nuevos,learned_adjective_hay_target_noun_adj,1
nuevos,learned_adjective_la_noun_tiene_target_noun,1
nuevos,learned_adjective_los_noun_tienen_target_patines,1
nuevos,learned_adjective_noun_tienen_target_noun,1
nuevos,learned_adjective_verb_los_target_noun_prep_phrase,1
nuevos,learned_adjective_verb_target_noun,1
nuevos,learned_adjective_verb_unos_target_noun,1
oficial,learned_adjective_el_target_est_en_la_noun,1
oficial,learned_adjective_el_target_mantiene_la_noun,1
oficial,learned_adjective_el_target_noun_a_los_dem_s,1
oficial,learned_adjective_el_target_verb_adj,1
oficial,learned_adjective_el_target_verb_adv_prep_phrase,1
oficial,learned_adjective_el_target_verb_con_su_noun,1
oficial,learned_adjective_el_target_verb_los_noun,1
oficial,learned_adjective_el_target_verb_noun,1
oficial,learned_adjective_el_target_verb_noun_adj,1
oficial,learned_adjective_el_target_verb_su_noun,1
oficial,learned_adjective_es_un_target_adv_verb,1
oficial,learned_adjective_ese_es_el_target_prep_phrase,1
oficial,learned_adjective_este_es_el_target_prep_phrase,1
ojos,learned_noun_ella_adj_sus_target,1
ojos,learned_noun_ella_tiene_target_adj,1
ojos,learned_noun_ellos_tienen_target_adj,1
ojos,learned_noun_ellos_verb_a_los_target,1
ojos,learned_noun_ese_noun_tiene_target_adj,1
ojos,learned_noun_estos_target_verb_adj,1
ojos,learned_noun_l_verb_sus_target,1
ojos,learned_noun_los_target_verb_adj,1
ojos,learned_noun_nosotros_verb_con_los_target,1
ojos,learned_noun_noun_target_est_n_llorosos,1
ojos,learned_noun_sus_target_verb,1
ojos,learned_noun_sus_target_verb_adj,1
ojos,learned_noun_t_verb_target_adj,1
ok,learned_adjective_eso_es_target_para_m,1
ok,learned_adjective_est_todo_target,1
ok,learned_adjective_esto_est_adv_target,1
ok,learned_adjective_me_verb_target,1
ok,learned_adjective_todo_target_aqu,1
ok,learned_adjective_verb_target,1
oído,learned_verb_el_target_adj_es_adj,1
oído,learned_verb_el_target_inf_noun,1
oído,learned_verb_ella_tiene_adj_target,1
oído,learned_verb_ella_tiene_adv_target,1
oído,learned_verb_no_verb_con_el_target,1
oído,learned_verb_no_verb_nada_con_el_target,1
oído,learned_verb_tengo_adj_target,1
oído,learned_verb_tengo_noun_de_target,1
oído,learned_verb_verb_prep_phrase_el_target,1
oído,learned_verb_verb_un_target_adj,1
palabras,learned_noun_el_noun_verb_target,1
palabras,learned_noun_las_target_verb_inf,1
palabras,learned_noun_me_verb_inf_target,1
palabras,learned_noun_noun_verb_target,1
palabras,learned_noun_target_verb_inf,1
palabras,learned_noun_target_verb_inf_adj,1
palabras,learned_noun_target_verb_noun,1
palabras,learned_noun_tengo_muchas_target,1
palabras,learned_noun_verb_adj_target,1
palabras,learned_noun_verb_adv_target,1
palabras,learned_noun_verb_con_target,1
palabras,learned_noun_verb_con_target_adj,1
palabras,learned_noun_verb_esas_target,1
palabras,learned_noun_verb_inf_target,1
palabras,learned_noun_verb_las_target,1
palabras,learned_noun_verb_las_target_aqu,1
palabras,learned_noun_verb_tus_target,1
partes,learned_noun_estas_target_verb_adv_adj,1
partes,learned_noun_las_target_de_la_noun_adj,1
partes,learned_noun_las_target_de_la_noun_prep_phrase,1
partes,learned_noun_las_target_de_la_noun_verb_adj,1
partes,learned_noun_las_target_prep_phrase_verb_adj,1
pasando,learned_verb_target_el_noun_a_mar_a,1
pasando,learned_verb_target_el_noun_a_todos,1
pasando,learned_verb_target_el_noun_al_adj,1
pasando,learned_verb_target_el_noun_en_la_noun,1
pasando,learned_verb_target_la_noun_a_juan,1
pasando,learned_verb_target_la_noun_prep_phrase,1
pasando,learned_verb_verb_el_noun_target_la_noun,1
pasando,learned_verb_verb_el_noun_target_los_noun,1
pasando,learned_verb_verb_el_noun_target_noun_prep_phrase,1
pasando,learned_verb_verb_el_noun_target_todas_las_noun,1
pasando,learned_verb_verb_la_noun_prep_phrase_target_el_salero,1
pasando,learned_verb_verb_la_noun_target_el_noun,1
pasando,learned_verb_verb_la_noun_target_la_noun,1
pasando,learned_verb_verb_la_noun_target_los_noun,1
pasando,learned_verb_verb_la_noun_target_noun,1
pasando,learned_verb_verb_la_noun_target_prep_phrase,1
pasando,learned_verb_verb_la_noun_target_un_noun,1
pasando,learned_verb_verb_las_noun_target_el_noun,1
pase,learned_verb_el_noun_target_la_noun,1
pase,learned_verb_target_por_la_noun,1
pensando,learned_verb_ellos_est_n_target_en_verb,1
pensando,learned_verb_est_n_target_en_una_noun,1
pensando,learned_verb_estoy_target_en_inf_noun,1
pensando,learned_verb_estoy_target_en_inf_un_noun,1
pensando,learned_verb_estoy_target_en_la_noun,1
pensando,learned_verb_l_est_target_en_inf,1
