lemma,frame_id,count
pensando,learned_verb_no_estoy_target_adv,1
pensando,learned_verb_por_qu_est_s_target_adv,1
pensando,learned_verb_target_mucho_hoy,1
pequeña,learned_adjective_ella_verb_en_una_noun_target,1
pequeña,learned_adjective_es_una_noun_target,1
pequeña,learned_adjective_hay_una_noun_target,1
pequeña,learned_adjective_mi_noun_es_target,1
pequeña,learned_adjective_tiene_una_noun_target,1
pequeña,learned_adjective_verb_una_noun_target,1
personas,learned_noun_aquellas_target_verb_noun,1
personas,learned_noun_esas_target_verb_adv_adj,1
personas,learned_noun_estas_target_verb_noun,1
personas,learned_noun_hay_muchas_target_en_la_noun,1
personas,learned_noun_las_target_verb_el_noun,1
personas,learned_noun_las_target_verb_en_el_noun,1
personas,learned_noun_las_target_verb_en_la_noun,1
personas,learned_noun_las_target_verb_prep_phrase,1
personas,learned_noun_las_target_verb_prep_phrase_adj,1
personas,learned_noun_target_adj_verb_el_noun,1
personas,learned_noun_target_adj_verb_noun,1
personas,learned_noun_target_adj_verb_prep_phrase,1
personas,learned_noun_target_de_todas_las_noun_verb_aqu,1
personas,learned_noun_target_prep_phrase_verb_por_la_noun,1
personas,learned_noun_verb_a_tres_target_en_el_noun,1
personas,learned_noun_verb_target_adv_adj,1
poco,learned_adverb_ella_verb_target,1
poco,learned_adverb_no_tengo_target_noun,1
poco,learned_adverb_tengo_target_noun,1
poco,learned_adverb_verb_target_adj,1
poco,learned_adverb_verb_target_adv,1
poco,learned_adverb_verb_target_hoy,1
poco,learned_adverb_verb_target_la_noun,1
podrían,learned_verb_target_inf_a_inf,1
podrían,learned_verb_target_inf_a_los_dem_s,1
podrían,learned_verb_target_inf_adj,1
podrían,learned_verb_target_inf_adv,1
podrían,learned_verb_target_inf_la_noun,1
podrían,learned_verb_target_inf_un_noun,1
podrían,learned_verb_target_inf_una_noun,1
posición,learned_noun_el_noun_la_target,1
posición,learned_noun_el_noun_verb_de_target,1
posición,learned_noun_el_noun_verb_esa_target,1
posición,learned_noun_ella_verb_su_target,1
posición,learned_noun_l_verb_la_target_adj,1
posición,learned_noun_la_target_es_adj,1
posición,learned_noun_la_target_es_adj_aqu,1
posición,learned_noun_la_target_prep_phrase_verb,1
posición,learned_noun_tiene_una_adj_target,1
posición,learned_noun_verb_de_target_adv,1
posición,learned_noun_verb_inf_mi_target,1
posición,learned_noun_verb_la_target_de_la_noun,1
posición,learned_noun_verb_la_target_prep_phrase,1
posición,learned_noun_verb_su_target_en_el_noun,1
preguntas,learned_noun_el_noun_verb_target,1
preguntas,learned_noun_ella_verb_target,1
preguntas,learned_noun_ella_verb_target_adv,1
preguntas,learned_noun_ellos_verb_target_adj,1
preguntas,learned_noun_l_verb_target_adj,1
preguntas,learned_noun_no_verb_adv_target,1
preguntas,learned_noun_no_verb_esas_target,1
preguntas,learned_noun_noun_me_verb_target,1
preguntas,learned_noun_t_verb_target_adj,1
preguntas,learned_noun_target_adj_verb_adj,1
preguntas,learned_noun_tengo_muchas_target,1
preguntas,learned_noun_ustedes_verb_target_adj,1
preguntas,learned_noun_verb_a_todas_las_target,1
preguntas,learned_noun_verb_noun_con_target,1
preguntas,learned_noun_verb_que_inf_target,1
preguntas,learned_noun_verb_target,1
preguntas,learned_noun_verb_target_en_el_noun,1
preguntas,learned_noun_verb_target_prep_phrase,1
probablemente,learned_adverb_target_llueve_verb,1
probablemente,learned_adverb_target_me_verb_el_noun,1
probablemente,learned_adverb_target_no_verb_prep_phrase,1
probablemente,learned_adverb_target_noun_adv,1
probablemente,learned_adverb_target_sonreir,1
probablemente,learned_adverb_target_verb_adj,1
probablemente,learned_adverb_target_verb_adv,1
probablemente,learned_adverb_target_verb_esta_noun,1
probablemente,learned_adverb_target_verb_mucho,1
probablemente,learned_adverb_target_verb_pizza,1
probablemente,learned_adverb_target_verb_prep_phrase,1
probablemente,learned_adverb_target_verb_un_noun,1
probablemente,learned_adverb_target_verb_una_noun,1
probablemente,learned_adverb_target_voy_prep_phrase,1
pronto,learned_adverb_estoy_adj_target,1
pronto,learned_adverb_lo_verb_target,1
pronto,learned_adverb_nos_verb_target,1
pronto,learned_adverb_noun_target,1
pronto,learned_adverb_prepar_monos_target,1
pronto,learned_adverb_te_verb_target,1
pronto,learned_adverb_vamos_target,1
pronto,learned_adverb_verb_adv_target,1
pronto,learned_adverb_verb_all_target,1
pronto,learned_adverb_verb_prep_phrase_target,1
pronto,learned_adverb_verb_voy_target,1
propia,learned_adjective_el_noun_es_prep_phrase_target,1
propia,learned_adjective_es_su_noun_target,1
propia,learned_adjective_esta_es_mi_noun_target,1
propia,learned_adjective_la_noun_es_noun_target,1
propia,learned_adjective_la_noun_es_prep_phrase_target,1
propia,learned_adjective_la_noun_es_target_de_l,1
propia,learned_adjective_la_noun_target_prep_phrase,1
propia,learned_adjective_mi_target_noun_adv,1
propia,learned_adjective_mi_target_noun_es_adj,1
propia,learned_adjective_mi_target_noun_verb_adj,1
propia,learned_adjective_no_me_verb_tu_target_noun,1
propia,learned_adjective_su_target_noun_es_adj,1
propia,learned_adjective_tengo_una_noun_target,1
propia,learned_adjective_tiene_una_noun_target_adj,1
propia,learned_adjective_verb_nuestra_target_noun,1
propia,learned_adjective_verb_que_inf_la_noun_target,1
propio,learned_adjective_ella_tiene_un_noun_target,1
propio,learned_adjective_ellos_tienen_un_noun_target,1
propio,learned_adjective_ese_es_su_noun_target,1
propio,learned_adjective_este_es_mi_noun_target,1
propio,learned_adjective_mi_noun_es_target,1
propio,learned_adjective_mi_noun_tiene_un_noun_target,1
propio,learned_adjective_tiene_un_noun_target,1
propio,learned_adjective_tu_noun_tiene_un_noun_target,1
propio,learned_adjective_yo_tengo_un_noun_target,1
pruebas,learned_noun_el_noun_me_verb_target,1
pruebas,learned_noun_los_noun_verb_target,1
pruebas,learned_noun_tengo_que_inf_target,1
pruebas,learned_noun_verb_inf_adv_target,1
pruebas,learned_noun_verb_las_target,1
pruebas,learned_noun_verb_target,1
pruebas,learned_noun_verb_todas_las_target,1
próxima,learned_adjective_adv_es_la_target_noun,1
próxima,learned_adjective_adv_est_la_target_noun,1
próxima,learned_adjective_es_la_target_noun,1
próxima,learned_adjective_est_adv_de_la_target_noun,1
próxima,learned_adjective_esta_es_la_target_noun,1
próxima,learned_adjective_estoy_verb_la_target_adj,1
próxima,learned_adjective_hay_que_verb_para_la_target,1
próxima,learned_adjective_la_target_noun_es_adj,1
próxima,learned_adjective_la_target_noun_es_prep_phrase,1
próxima,learned_adjective_la_target_noun_no_olvides,1
próxima,learned_adjective_la_target_noun_ser_adj,1
próxima,learned_adjective_la_target_noun_verb_el_noun,1
próxima,learned_adjective_la_target_noun_verb_que_inf,1
próxima,learned_adjective_noun_es_la_target_noun,1
próxima,learned_adjective_vamos_a_la_target_noun,1
próxima,learned_adjective_voy_a_la_target_noun,1
próximo,learned_adjective_adv_es_el_target_noun,1
próximo,learned_adjective_el_target_noun_es_hoy,1
próximo,learned_adjective_el_target_noun_prep_phrase_es_noun,1
próximo,learned_adjective_el_target_noun_verb_a_las,1
próximo,learned_adjective_es_el_target_noun_prep_phrase,1
próximo,learned_adjective_estamos_en_el_target_noun,1
próximo,learned_adjective_noun_es_el_target_noun_prep_phrase,1
próximo,learned_adjective_tengo_que_inf_el_target_noun,1
próximo,learned_adjective_voy_al_target_noun_de_adj,1
público,learned_adjective_el_noun_adj_es_target,1
público,learned_adjective_el_noun_es_para_el_target,1
público,learned_adjective_el_noun_est_adj_de_target,1
público,learned_adjective_el_noun_tiene_mucho_target,1
público,learned_adjective_el_noun_tiene_target,1
público,learned_adjective_el_noun_verb_al_target_a_la_noun,1
público,learned_adjective_hay_un_noun_en_el_target,1
público,learned_adjective_la_noun_es_para_todo_el_target,1
queda,learned_verb_a_las_cinco_target_inf_el_noun,1
queda,learned_verb_a_las_cinco_target_inf_la_noun,1
queda,learned_verb_a_las_cuatro_target_inf_el_noun,1
queda,learned_verb_a_las_cuatro_target_inf_la_noun,1
queda,learned_verb_a_las_diez_target_inf_noun,1
queda,learned_verb_a_las_dos_target_inf_la_noun,1
queda,learned_verb_a_las_dos_target_inf_noun,1
queda,learned_verb_a_las_nueve_target_inf_la_noun,1
queda,learned_verb_a_las_nueve_target_inf_prep_phrase,1
queda,learned_verb_a_las_ocho_target_inf_un_noun,1
queda,learned_verb_a_las_ocho_target_la_noun_prep_phrase,1
queda,learned_verb_a_las_once_target_inf,1
queda,learned_verb_a_las_seis_target_inf_la_noun,1
queda,learned_verb_a_las_seis_target_inf_los_noun,1
queda,learned_verb_a_las_siete_target_inf,1
queda,learned_verb_a_las_siete_target_inf_noun,1
queda,learned_verb_a_las_tres_target_inf_adj,1
queda,learned_verb_a_las_tres_target_inf_con_los_noun,1
queda,learned_verb_a_las_una_target_inf,1
queda,learned_verb_noun_a_las_diez_target_inf,1
querida,learned_adjective_ella_es_adv_target_aqu,1
querida,learned_adjective_ella_es_una_target_noun,1
querida,learned_adjective_esta_es_mi_target_noun,1
querida,learned_adjective_la_target_noun_est_prep_phrase,1
querida,learned_adjective_mi_target_noun_verb_hoy,1
querida,learned_adjective_target_mar_a_te_verb,1
querida,learned_adjective_target_noun_por_todo,1
querida,learned_adjective_target_noun_te_adj,1
querida,learned_adjective_target_noun_te_noun,1
querida,learned_adjective_target_noun_verb_una_noun,1
querido,learned_verb_noun_al_target,1
querido,learned_verb_sonr_e_al_target,1
querido,learned_verb_target_noun,1
querido,learned_verb_verb_adj_al_target,1
querido,learned_verb_verb_en_el_target,1
querido,learned_verb_verb_la_noun_con_el_target,1
querido,learned_verb_verb_noun_al_target,1
querido,learned_verb_verb_noun_con_el_target,1
querido,learned_verb_verb_noun_del_target,1
querido,learned_verb_verb_para_el_target,1
querido,learned_verb_verb_prep_phrase_del_target,1
querido,learned_verb_verb_una_noun_al_target,1
quienes,learned_function_esos_verb_target_verb_el_noun,1
quienes,learned_function_target_sonr_en_verb_adj,1
quienes,learned_function_target_verb_a_otros_verb_adj,1
quienes,learned_function_target_verb_adj_tienen_noun,1
quienes,learned_function_target_verb_adj_verb,1
quienes,learned_function_target_verb_adv_se_despiertan_adj,1
quienes,learned_function_target_verb_adv_verb,1
quienes,learned_function_target_verb_adv_verb_adj,1
quienes,learned_function_target_verb_mucho_suelen_inf,1
quienes,learned_function_target_verb_mucho_verb_adv,1
quienes,learned_function_target_verb_noun,1
quienes,learned_function_target_verb_noun_adj,1
quienes,learned_function_target_verb_saludablemente_est_n_adj,1
quienes,learned_function_verb_target_verb_adj,1
quienes,learned_function_verb_target_verb_aqu,1
quienes,learned_function_verb_target_verb_de_all,1
quienes,learned_function_verb_target_verb_noun,1
quienes,learned_function_verb_target_verb_prep_phrase,1
quizá,learned_adverb_target_cambie_prep_phrase,1
quizá,learned_adverb_target_cene_adv,1
quizá,learned_adverb_target_comamos_pizza,1
quizá,learned_adverb_target_compre_noun,1
quizá,learned_adverb_target_duerma_adv,1
quizá,learned_adverb_target_escuche_noun,1
quizá,learned_adverb_target_estudie_un_adv,1
quizá,learned_adverb_target_juegue_prep_phrase,1
quizá,learned_adverb_target_llueva_noun,1
quizá,learned_adverb_target_me_quede_prep_phrase,1
quizá,learned_adverb_target_no_verb_prep_phrase,1
quizá,learned_adverb_target_verb_a_la_noun,1
quizá,learned_adverb_target_verb_el_noun_en_la_noun,1
quizá,learned_adverb_target_verb_noun_hoy,1
quizá,learned_adverb_target_verb_un_noun,1
quizá,learned_adverb_target_visite_a_mi_noun,1
segunda,learned_adjective_adj_a_target,1
segunda,learned_adjective_es_la_target_noun,1
segunda,learned_adjective_est_en_target,1
segunda,learned_adjective_estamos_en_target,1
segunda,learned_adjective_la_target_es_adj,1
segunda,learned_adjective_la_target_noun_es_adj,1
segunda,learned_adjective_no_saltes_a_target,1
segunda,learned_adjective_no_uses_target,1
segunda,learned_adjective_noun_de_target,1
segunda,learned_adjective_noun_en_target,1
segunda,learned_adjective_noun_target_adv,1
segunda,learned_adjective_verb_a_target_aqu,1
segunda,learned_adjective_verb_en_target,1
segunda,learned_adjective_verb_en_target_adv,1
segunda,learned_adjective_verb_target_prep_phrase,1
según,learned_function_target_mi_noun,1
semanas,learned_noun_el_noun_verb_siete_target,1
semanas,learned_noun_se_verb_en_dos_target,1
semanas,learned_noun_tengo_dos_target_prep_phrase,1
semanas,learned_noun_tiene_que_inf_dos_target,1
semanas,learned_noun_verb_adj_nueve_target,1
semanas,learned_noun_verb_all_ocho_target,1
semanas,learned_noun_verb_aqu_cuatro_target,1
semanas,learned_noun_verb_dos_target_adj,1
semanas,learned_noun_verb_durante_cinco_target,1
semanas,learned_noun_verb_en_dos_target,1
semanas,learned_noun_verb_noun_diez_target,1
semanas,learned_noun_verb_noun_seis_target,1
semanas,learned_noun_verb_tres_target_para_navidad,1
semanas,learned_noun_voy_a_espa_a_en_tres_target,1
señora,learned_noun_la_target_adj_la_noun,1
señora,learned_noun_la_target_es_adj,1
señora,learned_noun_la_target_sonr_e_adj,1
señora,learned_noun_la_target_verb_a_su_noun,1
señora,learned_noun_la_target_verb_adj,1
señora,learned_noun_la_target_verb_adv,1
señora,learned_noun_la_target_verb_mucho,1
señora,learned_noun_la_target_verb_pizza,1
señora,learned_noun_la_target_verb_un_noun,1
señora,learned_noun_la_target_verb_yoga,1
siente,learned_verb_ana_target_noun,1
siente,learned_verb_antonio_target_noun,1
siente,learned_verb_carlos_target_noun,1
siente,learned_verb_carmen_target_noun,1
siente,learned_verb_david_target_noun,1
siente,learned_verb_elena_target_noun,1
siente,learned_verb_fernando_target_noun,1
siente,learned_verb_isabel_target_noun,1
siente,learned_verb_javier_target_noun,1
siente,learned_verb_juan_target_noun,1
siente,learned_verb_laura_target_noun,1
siente,learned_verb_luis_target_noun,1
siente,learned_verb_mar_a_target_noun_prep_phrase,1
siente,learned_verb_marta_target_noun,1
siente,learned_verb_pedro_target_noun,1
siente,learned_verb_pilar_target_noun,1
siente,learned_verb_raquel_target_noun,1
siente,learned_verb_rosa_target_noun,1
siente,learned_verb_santiago_target_noun,1
siente,learned_verb_sof_a_target_noun,1
siglo,learned_noun_el_target_cinco,1
siglo,learned_noun_el_target_dieciocho_verb_adj_noun,1
siglo,learned_noun_el_target_diecis_is_verb_adj,1
siglo,learned_noun_el_target_diez_verb_noun,1
siglo,learned_noun_el_target_doce_verb_noun,1
siglo,learned_noun_el_target_noun_verb_adj,1
siglo,learned_noun_el_target_nueve_verb_adj,1
siglo,learned_noun_el_target_ocho_verb_noun,1
siglo,learned_noun_el_target_once_verb_noun,1
siglo,learned_noun_el_target_quince_verb_un_noun,1
siglo,learned_noun_el_target_seis_verb_noun,1
siglo,learned_noun_el_target_siete_verb_adj,1
siglo,learned_noun_el_target_trece_verb_adj,1
siglo,learned_noun_el_target_veinte_verb_adj,1
siglo,learned_noun_el_target_xix,1
siglo,learned_noun_este_es_el_target_xxi,1
siglo,learned_noun_nuestros_noun_verb_en_el_target_adj,1
siglo,learned_noun_verb_en_el_target_adj,1
supone,learned_verb_eso_target_mucho_noun,1
supone,learned_verb_esto_target_un_noun,1
supone,learned_verb_inf_adv_target_noun,1
supone,learned_verb_no_target_ning_n_noun,1
supone,learned_verb_target_noun_adj,1
supone,learned_verb_target_una_adj_noun,1
supone,learned_verb_target_una_noun_adj,1
supone,learned_verb_target_una_noun_prep_phrase,1
supuesto,learned_noun_el_target_adj_huy_de_la_noun,1
supuesto,learned_noun_el_target_noun_no_es_adj,1
supuesto,learned_noun_el_target_noun_no_tiene_noun,1
supuesto,learned_noun_el_target_noun_no_verb_en_el_noun,1
supuesto,learned_noun_el_target_noun_no_verb_nada,1
supuesto,learned_noun_el_target_noun_se_verb,1
supuesto,learned_noun_el_target_noun_verb,1
supuesto,learned_noun_el_target_noun_verb_noun,1
supuesto,learned_noun_es_el_target_chef_de_la_noun,1
supuesto,learned_noun_es_un_target_noun_no_un_adj,1
supuesto,learned_noun_no_es_el_target_noun,1
supuesto,learned_noun_no_es_el_target_noun_que_verb,1
tanto,learned_adverb_ella_verb_target,1
tanto,learned_adverb_ellos_verb_target_noun,1
tanto,learned_adverb_hay_target_noun_aqu,1
tanto,learned_adverb_hay_target_noun_verb,1
tanto,learned_adverb_l_verb_target_noun,1
tanto,learned_adverb_no_hay_target_noun,1
tanto,learned_adverb_no_quiero_target_noun,1
tanto,learned_adverb_no_tengo_target_noun,1
tanto,learned_adverb_no_verb_target,1
tanto,learned_adverb_quiero_target_inf,1
tanto,learned_adverb_verb_target_prep_phrase,1
tanto,learned_adverb_verb_target_que_inf,1
tenido,learned_verb_ella_verb_target_que_inf,1
tenido,learned_verb_ella_verb_target_un_noun,1
tenido,learned_verb_ellos_no_verb_target_nada,1
tenido,learned_verb_ellos_verb_target_noun,1
tenido,learned_verb_l_verb_target_que_inf,1
tenido,learned_verb_no_verb_target_noun,1
tenido,learned_verb_nosotras_verb_target_que_inf,1
tenido,learned_verb_nosotras_verb_target_que_verb,1
tenido,learned_verb_nosotros_no_verb_target_noun,1
tenido,learned_verb_nosotros_verb_target_que_inf,1
tenido,learned_verb_t_verb_target_noun,1
tenido,learned_verb_t_verb_target_que_inf,1
tenido,learned_verb_tengo_que_inf_target_noun,1
tenido,learned_verb_ustedes_verb_target_que_inf,1
tenido,learned_verb_verb_target_noun,1
tenido,learned_verb_verb_target_que_inf,1
tenido,learned_verb_verb_target_su_noun,1
tenido,learned_verb_yo_no_verb_target_noun,1
tenido,learned_verb_yo_verb_target_que_verb,1
tenido,learned_verb_yo_verb_target_una_noun,1
tipos,learned_noun_esa_es_una_noun_de_target,1
tipos,learned_noun_esos_verb_target_prep_phrase,1
tipos,learned_noun_estos_verb_target_prep_phrase,1
tipos,learned_noun_hay_varios_target_prep_phrase,1
tipos,learned_noun_verb_adj_target_prep_phrase,1
tipos,learned_noun_verb_target_prep_phrase_adj,1
tipos,learned_noun_verb_target_prep_phrase_prep_phrase,1
total,learned_adjective_el_target_de_la_noun_es_treinta_noun,1
total,learned_adjective_el_target_de_las_noun_es_cuarenta,1
total,learned_adjective_el_target_de_los_noun_es_doce,1
total,learned_adjective_el_target_de_los_noun_es_doscientos,1
total,learned_adjective_el_target_es_cien,1
total,learned_adjective_ella_est_target,1
total,learned_adjective_est_n_target_adj,1
total,learned_adjective_est_target_prep_phrase,1
total,learned_adjective_estamos_target_adj,1
total,learned_adjective_estoy_target_adj,1
total,learned_adjective_hay_un_target_de_cinco_noun,1
total,learned_adjective_verb_target_noun,1
trabajando,learned_verb_carlos_est_target_en_la_noun,1
trabajando,learned_verb_estoy_target_prep_phrase,1
trabajando,learned_verb_juan_est_target_en_su_noun,1
trabajando,learned_verb_target_adj_cada_noun,1
trabajando,learned_verb_target_bajo_noun,1
trabajando,learned_verb_target_en_un_noun,1
trabajando,learned_verb_target_prep_phrase_es_adj,1
tratando,learned_verb_estoy_target_mi_noun,1
través,learned_noun_el_noun_fluye_a_target,1
través,learned_noun_la_noun_verb_a_target,1
través,learned_noun_noun_a_la_noun_a_target,1
través,learned_noun_verb_a_target_de_la_noun,1
través,learned_noun_verb_a_target_prep_phrase,1
través,learned_noun_verb_la_noun_a_target,1
unidos,learned_adjective_estamos_target,1
unidos,learned_adjective_los_noun_verb_target,1
unidos,learned_adjective_target_contra_el_adv,1
unidos,learned_adjective_target_para_inf,1
unidos,learned_adjective_target_por_el_noun,1
unidos,learned_adjective_todos_estamos_target,1
unidos,learned_adjective_verb_target,1
venido,learned_verb_ana_verb_target_con_su_noun,1
venido,learned_verb_carlos_verb_target_adv_a_la_noun,1
venido,learned_verb_el_noun_verb_target_adv,1
venido,learned_verb_el_noun_verb_target_esta_noun,1
venido,learned_verb_ella_verb_target_adj_prep_phrase,1
venido,learned_verb_juan_verb_target_prep_phrase,1
venido,learned_verb_la_noun_verb_target_de_espa_a,1
venido,learned_verb_luis_verb_target_desde_madrid,1
venido,learned_verb_mar_a_no_verb_target_hoy,1
venido,learned_verb_no_verb_target_a_la_noun,1
venido,learned_verb_no_verb_target_prep_phrase_para_la_noun,1
venido,learned_verb_pedro_me_verb_que_verb_target,1
venido,learned_verb_target_de_la_noun_nos_ba_amos,1
venido,learned_verb_target_de_la_noun_verb_noun,1
venido,learned_verb_target_prep_phrase_verb_prep_phrase,1
venido,learned_verb_verb_target_a_verb,1
venido,learned_verb_verb_target_muchos_noun_a_la_noun,1
venido,learned_verb_verb_target_prep_phrase_a_la_noun,1
venido,learned_verb_yo_no_verb_target_a_la_noun,1
viste,learned_verb_target_a_ana_en_la_noun,1
viste,learned_verb_target_a_beatriz_en_la_noun,1
viste,learned_verb_target_a_carlos_en_la_noun,1
viste,learned_verb_target_a_carmen_en_el_noun,1
viste,learned_verb_target_a_david_en_la_noun,1
viste,learned_verb_target_a_elena_en_la_noun,1
viste,learned_verb_target_a_francisco_en_el_noun,1
viste,learned_verb_target_a_isabel_en_la_iglesia,1
viste,learned_verb_target_a_jorge_en_la_noun,1
viste,learned_verb_target_a_juan_en_la_noun,1
viste,learned_verb_target_a_laura_en_el_noun,1
viste,learned_verb_target_a_luc_a_en_el_noun,1
viste,learned_verb_target_a_luis_en_el_noun,1
viste,learned_verb_target_a_mar_a_en_el_noun,1
viste,learned_verb_target_a_mario_en_el_noun,1
viste,learned_verb_target_a_marta_prep_phrase,1
viste,learned_verb_target_a_pedro_en_el_noun,1
viste,learned_verb_target_a_ra_l_en_el_noun,1
viste,learned_verb_target_a_roberto_en_el_noun,1
viste,learned_verb_target_a_sof_a_en_la_noun,1
vosotros,learned_function_target_bail_is_noun,1
vosotros,learned_function_target_cant_is_adv,1
vosotros,learned_function_target_corr_is_adj,1
vosotros,learned_function_target_escuch_is_noun,1
vosotros,learned_function_target_estudiais,1
vosotros,learned_function_target_jug_is_noun,1
vosotros,learned_function_target_nad_is_en_el_noun,1
vosotros,learned_function_target_pint_is_noun,1
vosotros,learned_function_target_verb_adj,1
vosotros,learned_function_target_verb_aqu,1
vosotros,learned_function_target_verb_en_madrid,1
vosotros,learned_function_target_verb_mucho,1
vosotros,learned_function_target_verb_tv,1
vosotros,learned_function_target_vol_is_adj,1
ésta,learned_function_quiero_target,1
ésta,learned_function_target_es_adv_adj,1
ésta,learned_function_target_me_verb,1
ésta,learned_function_target_no_sirve,1
ésta,learned_function_verb_target,1
éste,learned_function_es_target,1
éste,learned_function_quiero_target,1
éste,learned_function_target_es_m_o,1
éste,learned_function_target_es_mi_noun,1
éste,learned_function_target_es_noun,1
éste,learned_function_target_es_suyo,1
éste,learned_function_target_es_tuyo,1
última,learned_adjective_es_la_target_adj_prep_phrase,1
última,learned_adjective_es_la_target_noun_de_la_noun,1
última,learned_adjective_es_la_target_noun_para_inf,1
última,learned_adjective_es_la_target_noun_que_te_lo_verb,1
última,learned_adjective_esta_es_la_target_noun_de_hoy,1
último,learned_adjective_el_target_noun_es_adv_adj,1
último,learned_adjective_es_mi_target_noun_en_la_noun,1
último,learned_adjective_este_es_el_target_noun_que_verb,1
últimos,learned_adjective_est_n_en_los_target_noun_de_la_noun,1
últimos,learned_adjective_estos_verb_los_target_noun_adj,1
últimos,learned_adjective_los_target_noun_verb_adv_adj,1
últimos,learned_adjective_los_target_noun_verb_los_adj,1
últimos,learned_adjective_verb_en_los_target_adj,1
única,learned_adjective_es_una_target_noun,1
única,learned_adjective_hay_una_target_noun,1
única,learned_adjective_no_hay_adv_de_una_target,1
única,learned_adjective_tengo_una_target_noun,1
